"77","1","school.broadcast_mail","お知らせ送信","abbr_parent_mail2","請求2",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"78","1","school.broadcast_mail","お知らせ送信","abbr_teacher","講",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"79","1","school.broadcast_mail","お知らせ送信","abbr_parent","請求先",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"80","1","school.broadcast_mail","お知らせ送信","parent_name","請求先名  ",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"81","1","school.broadcast_mail","お知らせ送信","abbr_student_mail","生",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"82","1","school.broadcast_mail","お知らせ送信","student_no","会員番号",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"83","1","school.broadcast_mail","お知らせ送信","student_name","会員名",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"84","1","school.broadcast_mail","お知らせ送信","school","学校",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"85","1","school.broadcast_mail","お知らせ送信","student_type","会員区分",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"86","1","school.broadcast_mail","お知らせ送信","no_data_to_show","表示する情報がありません。",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"87","1","school.broadcast_mail","お知らせ送信","teacher_name","講師名",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"88","1","school.broadcast_mail","お知らせ送信","class_event_programme","クラス・イベント・プログラム",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"89","1","school.broadcast_mail","お知らせ送信","name","名前(フリガナ)",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"90","1","school.broadcast_mail","お知らせ送信","student_classification","会員種別",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"91","1","school.broadcast_mail","お知らせ送信","student","学生",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"92","1","school.broadcast_mail","お知らせ送信","employed","社会人",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"93","1","school.broadcast_mail","お知らせ送信","employment_type","雇用形態",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"94","1","school.broadcast_mail","お知らせ送信","permanent_employee","正社員",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"95","1","school.broadcast_mail","お知らせ送信","part_timer","アルバイト",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"96","1","school.broadcast_mail","お知らせ送信","student_and_parent","会員/請求先",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"97","1","school.broadcast_mail","お知らせ送信","teacher","講師",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"98","1","school.broadcast_mail","お知らせ送信","save_draft","下書き保存",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"99","1","school.broadcast_mail","お知らせ送信","send","送信",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"100","1","school.broadcast_mail","お知らせ送信","mail_sent","送信済み",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"101","1","school.broadcast_mail","お知らせ送信","mail_not_sent","未送信",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"102","1","school.broadcast_mail","お知らせ送信","draft_has_been_saved","下書きを保存しました。",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"103","1","school.broadcast_mail","お知らせ送信","mail_will_be_send_confirm","お知らせを送信します。よろしいですか。",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"104","1","school.broadcast_mail","お知らせ送信","mail_will_be_deleted_confirm","お知らせを削除します。よろしいですか。",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"105","1","school.broadcast_mail","お知らせ送信","draft_will_be_deleted_confirm","下書きを削除します。よろしいですか。",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"106","1","school.broadcast_mail","お知らせ送信","close","閉じる",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"107","1","school.broadcast_mail","お知らせ送信","confirm","確認",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"108","1","school.broadcast_mail","お知らせ送信","mail_send_confirm","お知らせ送信確認",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"109","1","school.broadcast_mail","お知らせ送信","cancel","キャンセル",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"110","1","school.broadcast_mail","お知らせ送信","set","設定済み",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"111","1","school.broadcast_mail","お知らせ送信","not_set","設定されていません",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"112","1","school.broadcast_mail","お知らせ送信","change_addresses","送信先変更",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"113","1","school.broadcast_mail","お知らせ送信","furigana","フリガナ",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"114","1","school.broadcast_mail","お知らせ送信","select","選択",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"115","1","school.broadcast_mail","お知らせ送信","return","戻る",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"116","1","school.broadcast_mail","お知らせ送信","msg_error_process_failed","エラーが発生したため処理できませんでした。",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"117","1","school.broadcast_mail","お知らせ送信","msg_mail_sent","お知らせ送信しました。",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"118","1","school.broadcast_mail","お知らせ送信","msg_draft_saved","下書きを保存しました。",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"119","1","school.broadcast_mail","お知らせ送信","msg_draft_deleted","下書きを削除しました。",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"120","1","school.broadcast_mail","お知らせ送信","msg_changed","更新しました。",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"121","1","school.broadcast_mail","お知らせ送信","msg_deleted","削除しました。",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"122","1","school.broadcast_mail","お知らせ送信","msg_pls_choose_addresses","送信先を選択してください。",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"123","1","school.broadcast_mail","お知らせ送信","msg_title_compulsory","タイトルは必須です。",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"124","1","school.broadcast_mail","お知らせ送信","msg_title_invalid","タイトルは255文字以内で入力してください。",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"125","1","school.broadcast_mail","お知らせ送信","msg_contents_compulsory","内容は必須です。",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"126","1","school.broadcast_mail","お知らせ送信","msg_contents_invalid","内容は255文字以内で入力してください。",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"127","1","school.broadcast_mail","お知らせ送信","birth_year_title","年生",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"128","1","school.broadcast_mail","お知らせ送信","date_format","%Y年%m月%d日",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"129","1","school.broadcast_mail","お知らせ送信","draft_saved_title","下書き保存",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"130","1","school.broadcast_mail","お知らせ送信","confirm_broadcast_title","お知らせ送信確認",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"131","1","school.broadcast_mail","お知らせ送信","confirm_title","確認",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"132","1","school.broadcast_mail","お知らせ送信","close_title","閉じる",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"133","1","school.broadcast_mail","お知らせ送信","detailed_information_title","詳細情報",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"134","1","school.broadcast_mail","お知らせ送信","register_title","登録",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"135","1","school.broadcast_mail","お知らせ送信","required_broadcast_targer_op_error_title","送信対象オプションは必須です。",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"136","1","school.broadcast_mail","お知らせ送信","required_title_error_title","タイトルは必須です。",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"137","1","school.broadcast_mail","お知らせ送信","length_title_error_title","タイトルは255文字以内で入力してください。",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"138","1","school.broadcast_mail","お知らせ送信","required_subject_error_title","内容は必須です。",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"139","1","school.broadcast_mail","お知らせ送信","length_subject_error_title","内容は255文字以内で入力してください。",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"140","1","school.broadcast_mail","お知らせ送信","address_title","送信先",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"141","1","school.broadcast_mail","お知らせ送信","subject_title","内容",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"142","1","school.broadcast_mail","お知らせ送信","memo_title","メーモ",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"143","1","school.broadcast_mail","お知らせ送信","student_name_title","会員名",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"144","1","school.broadcast_mail","お知らせ送信","no_data_display_title","表示する情報がありません。",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"145","1","school.broadcast_mail","お知らせ送信","fail_send_guardian_title","以下の請求先へのお知らせ送信は失敗した。",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"146","1","school.broadcast_mail","お知らせ送信","student_title","会員",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"147","1","school.broadcast_mail","お知らせ送信","name_title","名前",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"148","1","school.broadcast_mail","お知らせ送信","confirm_register_broadcast_title","お知らせ送信情報登録（確認）",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"149","1","school.broadcast_mail","お知らせ送信","update","更新",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"150","1","school.broadcast_mail","お知らせ送信","manager_screen","管理画面",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"151","1","school.broadcast_mail","お知らせ送信","list_student","会員",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"152","1","school.broadcast_mail","お知らせ送信","list_coach","講師",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"153","1","school.broadcast_mail","お知らせ送信","list_parent","請求先",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"154","1","school.broadcast_mail","お知らせ送信","sent_division","送信先区分",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"155","1","school.class","クラス管理",NULL,NULL,NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"156","1","school.class","クラス管理","main_title","クラス管理",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"157","1","school.class","クラス管理","add_item_title","項目を追加",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
